mNGS_sample_name,MAG_ID,nPID,nTID,nSID,Study_Group,Cycle,Visit,CollectDate,Source,gene_name,gene_family,drug_class,resistance_mechanism,model_type,cutoff,mech_efflux,mech_influx,mech_abxinact,mech_targalt,mech_num,amr_yn,amr_AGly,amr_Phe,amr_Bla,amr_Flq,amr_Fcyn,amr_Glyco,amr_MLS,amr_Nfn,amr_Oxa,amr_Pep,amr_Rif,amr_Sulf,amr_Mcr,amr_Tet,amr_class_num,abx_class,species,MAG_derep,MAG_derep_num
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,mdtC,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,PmrF,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,vanG,glycopeptide resistance gene cluster; Van ligase,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,QnrS1,quinolone resistance protein (qnr),fluoroquinolone antibiotic,antibiotic target protection,protein homolog model,Perfect,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Fluoroquinolone,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,adeF,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; tetracycline antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,Multi-drug efflux pump,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,oqxA,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,Multi-drug efflux pump,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,bacA,undecaprenyl pyrophosphate related proteins,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,marA,resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams,fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics antibiotic efflux,reduced permeability to antibiotic,protein homolog model,Strict,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,5,fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics antibiotic efflux,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,Klebsiella pneumoniae KpnE,small multidrug resistance (SMR) antibiotic efflux pump,macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,6,Multi-drug efflux pump,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,Klebsiella pneumoniae KpnF,small multidrug resistance (SMR) antibiotic efflux pump,macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,6,Multi-drug efflux pump,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,adeF,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; tetracycline antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,Multi-drug efflux pump,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,eptA,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Perfect,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,leuO,major facilitator superfamily (MFS) antibiotic efflux pump,nucleoside antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,Escherichia coli UhpT with mutation conferring resistance to fosfomycin,antibiotic-resistant UhpT,phosphonic acid antibiotic,antibiotic target alteration,protein variant model,Strict,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Fosfomycin,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,cephalosporin; penicillin beta-lactam,antibiotic target alteration,protein variant model,Strict,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beta-lactam,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,Escherichia coli soxS with mutation conferring antibiotic resistance,ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams,fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics antibiotic target alteration; antibiotic efflux,reduced permeability to antibiotic,protein overexpression model,Strict,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,5,fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics antibiotic target alteration; antibiotic efflux,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
3279_3,3279_3_S34_concoct_93,D01,D10,D01_D10,Donor,NA,10,NA,stool,baeR,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminoglycoside antibiotic; aminocoumarin antibiotic,antibiotic efflux,protein overexpression model,Strict,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aminoglycoside,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_10,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,ArnT,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Proteus mirabilis,Proteus mirabilis_1,100
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_10,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,adeF,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; tetracycline antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,Multi-drug efflux pump,Proteus mirabilis,Proteus mirabilis_1,100
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_10,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,CRP,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,Multi-drug efflux pump,Proteus mirabilis,Proteus mirabilis_1,100
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_10,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,tet(J),major facilitator superfamily (MFS) antibiotic efflux pump,tetracycline antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tetracycline,Proteus mirabilis,Proteus mirabilis_1,100
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_10,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,ArnT,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Proteus mirabilis,Proteus mirabilis_1,100
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_10,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,vanG,glycopeptide resistance gene cluster; Van ligase,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Proteus mirabilis,Proteus mirabilis_1,100
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_10,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,rsmA,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,Multi-drug efflux pump,Proteus mirabilis,Proteus mirabilis_1,100
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_10,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,Klebsiella pneumoniae KpnH,major facilitator superfamily (MFS) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penicillin beta-lactam; peptide antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,5,Multi-drug efflux pump,Proteus mirabilis,Proteus mirabilis_1,100
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_10,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,dfrA19,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sulfonamide,Proteus mirabilis,Proteus mirabilis_1,100
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_10,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,cephalosporin; penicillin beta-lactam,antibiotic target alteration,protein variant model,Strict,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beta-lactam,Proteus mirabilis,Proteus mirabilis_1,100
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_10,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,Morganella morganii gyrB conferring resistance to fluoroquinolones,fluoroquinolone resistant gyrB,fluoroquinolone antibiotic,antibiotic target alteration,protein variant model,Strict,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Fluoroquinolone,Proteus mirabilis,Proteus mirabilis_1,100
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_34,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,lsaA,lsa-type ABC-F protein,lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic; pleuromutilin antibiotic,antibiotic target protection,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MLS,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_34,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,IreK,Serine/threonine kinases,cephalosporin,reduced permeability to antibiotic,protein homolog model,Strict,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beta-lactam,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_34,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,vanT gene in vanG cluster,glycopeptide resistance gene cluster; vanT,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_34,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,dfrE,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sulfonamide,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_34,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,efrA,ATP-binding cassette (ABC) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,Multi-drug efflux pump,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_34,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,emeA,multidrug and toxic compound extrusion (MATE) transporter,disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0018PR-S2,APPS0018PR_S_2_S105_concoct_34,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,tet(S),tetracycline-resistant ribosomal protection protein,tetracycline antibiotic,antibiotic target protection,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tetracycline,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,eptB,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,leuO,major facilitator superfamily (MFS) antibiotic efflux pump,nucleoside antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,OXY-2-11,OXY beta-lactamase,monobactam; cephalosporin; penicillin beta-lactam,antibiotic inactivation,protein homolog model,Perfect,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beta-lactam,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,mdtC,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,mdtB,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,CRP,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,Multi-drug efflux pump,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,oqxB,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,Multi-drug efflux pump,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,oqxA,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,Multi-drug efflux pump,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,Klebsiella pneumoniae KpnF,small multidrug resistance (SMR) antibiotic efflux pump,macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,6,Multi-drug efflux pump,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,Klebsiella pneumoniae KpnE,small multidrug resistance (SMR) antibiotic efflux pump,macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,6,Multi-drug efflux pump,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,msbA,ATP-binding cassette (ABC) antibiotic efflux pump,nitroimidazole antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,OmpA,General Bacterial Porin with reduced permeability to peptide antibiotics,peptide antibiotic,reduced permeability to antibiotic,protein homolog model,Strict,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,acrB,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,5,Multi-drug efflux pump,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,Shigella flexneri acrA,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,5,Multi-drug efflux pump,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,vanW gene in vanI cluster,vanW; glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,acrD,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminoglycoside antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aminoglycoside,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,PmrF,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Klebsiella oxytoca,Klebsiella oxytoca_1,602
APPS0018PR-S2,APPS0018PR_S_2_S105_maxbin2_012,P02,W6,P02_W6,APPS,2,APPS,6/11/23,PR,ArnT,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Klebsiella oxytoca,Klebsiella oxytoca_1,602
