mNGS_sample_name,MAG_ID,nPID,nTID,nSID,Study_Group,Cycle,Visit,CollectDate,Source,tool,size,contigs,N50,SCG_completeness,domain,phylum,class,order,family,genus,species,MAG_derep,MAG_derep_num
3279_11,3279_11_S42_maxbin2_113,D01,D8,D01_D8,Donor,NA,8,NA,stool,maxbin2,2158068,212,10193,65,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor,Acetatifactor sp.,NA,NA
3279_11,3279_11_S42_concoct_136,D01,D8,D01_D8,Donor,NA,8,NA,stool,concoct,2515438,695,4239,65,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus_1,21
3279_11,3279_11_S42_metabat2_19,D01,D8,D01_D8,Donor,NA,8,NA,stool,metabat2,2690678,57,105232,63,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia_C,Roseburia_C amylophila,Roseburia_C amylophila_1,40
3279_11,3279_11_S42_metabat2_13,D01,D8,D01_D8,Donor,NA,8,NA,stool,metabat2,1607680,56,45727,59,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A,Blautia_A wexlerae,Blautia_A wexlerae_1,51
3279_11,3279_11_S42_metabat2_87,D01,D8,D01_D8,Donor,NA,8,NA,stool,metabat2,332217,61,6065,57,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira eligens_A,NA,NA
3279_11,3279_11_S42_maxbin2_109,D01,D8,D01_D8,Donor,NA,8,NA,stool,maxbin2,1915734,175,10966,59,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A,Blautia_A sp.,NA,NA
3279_11,3279_11_S42_metabat2_51,D01,D8,D01_D8,Donor,NA,8,NA,stool,metabat2,1780055,77,37695,57,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Hominicoprocola,Hominicoprocola sp900317525,Hominicoprocola sp900317525_1,38
3279_11,3279_11_S42_maxbin2_088,D01,D8,D01_D8,Donor,NA,8,NA,stool,maxbin2,1364466,468,4043,65,Bacteria,Pseudomonadota,Alphaproteobacteria,RF32,CAG-239,Scatocola,Scatocola faecipullorum,NA,NA
3279_11,3279_11_S42_maxbin2_117,D01,D8,D01_D8,Donor,NA,8,NA,stool,maxbin2,3320402,540,6148,71,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,,Lachnospiraceae sp.,NA,NA
3279_11,3279_11_S42_metabat2_66,D01,D8,D01_D8,Donor,NA,8,NA,stool,metabat2,1867344,58,44792,57,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,Faecalibacterium longum,Faecalibacterium longum_1,184
3279_11,3279_11_S42_concoct_47,D01,D8,D01_D8,Donor,NA,8,NA,stool,concoct,11564948,1144,13240,84,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii,NA,NA
3279_18,3279_18_S49_concoct_86,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,1728583,12,228497,100,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Anaerotardibacter,Anaerotardibacter sp000435675,Anaerotardibacter sp000435675_1,76
3279_18,3279_18_S49_metabat2_128,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1687371,28,134931,100,Bacteria,Bacillota,Bacilli,ML615J-28,CAG-313,CAG-313,CAG-313 sp000433035,CAG-313 sp000433035_1,212
3279_18,3279_18_S49_metabat2_54,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2095151,40,78930,100,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,Alistipes putredinis_1,4
3279_18,3279_18_S49_metabat2_38,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2523858,82,47236,100,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes communis,Alistipes communis_1,141
3279_18,3279_18_S49_concoct_78,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2342512,175,24411,100,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Coprobacillaceae,Catenibacterium,Catenibacterium mitsuokai,Catenibacterium mitsuokai_1,84
3279_18,3279_18_S49_metabat2_71,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1507345,23,118568,98,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum,Bifidobacterium pseudocatenulatum_1,77
3279_18,3279_18_S49_metabat2_11,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1858209,64,47136,98,Bacteria,Pseudomonadota,Alphaproteobacteria,RF32,CAG-239,51-20,51-20 sp001917175,51-20 sp001917175_1,89
3279_18,3279_18_S49_metabat2_45,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1971438,72,38749,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,CAG-103,CAG-103 sp900543625,CAG-103 sp900543625_1,54
3279_18,3279_18_S49_concoct_69,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,4192742,276,24750,98,Bacteria,Desulfobacterota_I,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Bilophila wadsworthia,Bilophila wadsworthia_1,41
3279_18,3279_18_S49_concoct_112,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2439984,18,281115,100,Bacteria,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium,Phascolarctobacterium faecium_1,17
3279_18,3279_18_S49_metabat2_66,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1542579,49,98443,100,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-314,CAG-314,CAG-314 sp000437915,CAG-314 sp000437915_1,103
3279_18,3279_18_S49_concoct_88,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,3084480,79,69354,100,Unclassified Bacteria,NA,NA,NA,NA,NA,Unclassified Bacteria sp.,NA,NA
3279_18,3279_18_S49_concoct_52,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2267874,88,52004,100,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp.,Collinsella sp._2,75
3279_18,3279_18_S49_concoct_79,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,3723117,103,118861,96,Unclassified,NA,NA,NA,NA,NA,Unclassified sp.,NA,NA
3279_18,3279_18_S49_concoct_2,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,3029334,315,14271,96,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,Barnesiella intestinihominis_1,9
3279_18,3279_18_S49_concoct_40,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2258914,23,129413,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-177,CAG-177 sp003514385,CAG-177 sp003514385_1,59
3279_18,3279_18_S49_concoct_115,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2707994,42,116884,98,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Wujia,Wujia hominis,Wujia hominis_1,43
3279_18,3279_18_S49_concoct_77,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,3098310,65,106653,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Faeciplasma,Faeciplasma sp900553675,Faeciplasma sp900553675_1,157
3279_18,3279_18_S49_concoct_130,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2032707,36,78867,98,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-138,PeH17,PeH17 sp000435055,PeH17 sp000435055_1,26
3279_18,3279_18_S49_metabat2_90,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2773634,93,55390,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,CAG-170,CAG-170 sp000432135,CAG-170 sp000432135_1,55
3279_18,3279_18_S49_concoct_137,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2977265,112,44117,100,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,UBA11524,UBA11524 sp000437595,UBA11524 sp000437595_1,30
3279_18,3279_18_S49_concoct_125,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2675809,130,32308,100,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,Anaerostipes hadrus_1,15
3279_18,3279_18_S49_concoct_123,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2784219,49,88443,94,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia muciniphila_1,6
3279_18,3279_18_S49_concoct_82,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,1887385,261,8771,94,Bacteria,Bacillota,Negativicutes,Veillonellales,Dialisteraceae,Dialister,Dialister hominis,Dialister hominis_1,88
3279_18,3279_18_S49_concoct_73,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,1991156,38,91471,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Vescimonas,Vescimonas cirricatena,Vescimonas cirricatena_1,58
3279_18,3279_18_S49_metabat2_117,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1748713,51,53319,96,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-138,SFEL01,SFEL01 sp004557245,SFEL01 sp004557245_1,60
3279_18,3279_18_S49_metabat2_70,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2068460,68,43040,96,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-138,Phil1,Phil1 sp001940855,Phil1 sp001940855_1,154
3279_18,3279_18_S49_concoct_81,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2852181,224,16969,98,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Ventricola,Ventricola sp900542445,Ventricola sp900542445_1,57
3279_18,3279_18_S49_concoct_46,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2257361,29,239235,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Ruminococcoides,Ruminococcoides intestinale,Ruminococcoides intestinale_1,8
3279_18,3279_18_S49_metabat2_34,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2010903,311,8201,96,Bacteria,Bacillota,Clostridia,Oscillospirales,CAG-382,Woodwardiibium,Woodwardiibium sp900760275,Woodwardiibium sp900760275_1,292
3279_18,3279_18_S49_concoct_162,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,1879646,439,5444,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,RGIG7067,RGIG7067 sp944384895,RGIG7067 sp944384895_1,339
3279_18,3279_18_S49_metabat2_65,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1217349,30,89723,92,Bacteria,Bacillota,Clostridia,TANB77,CAG-508,CAG-273,CAG-273 sp003507395,CAG-273 sp003507395_1,111
3279_18,3279_18_S49_metabat2_58,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2238037,233,14372,92,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger,Gemmiger qucibialis,Gemmiger qucibialis_1,12
3279_18,3279_18_S49_metabat2_40,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2113298,60,69882,94,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Evtepia,Evtepia gabavorous,Evtepia gabavorous_1,19
3279_18,3279_18_S49_concoct_19,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2106239,484,5543,94,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_C,Ruminococcus_C sp000433635,Ruminococcus_C sp000433635_1,82
3279_18,3279_18_S49_metabat2_14,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1278317,14,169377,88,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,QAMH01,QAMH01,QAMH01 sp900544245,QAMH01 sp900544245_1,96
3279_18,3279_18_S49_metabat2_41,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1892991,66,42224,92,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea_A,Dorea_A amylophila,Dorea_A amylophila_1,168
3279_18,3279_18_S49_concoct_106,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2416685,363,8358,92,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F,Eubacterium_F sp003491505,Eubacterium_F sp003491505_1,25
3279_18,3279_18_S49_metabat2_91,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1241422,390,3498,88,Bacteria,Bacillota,Clostridia,UBA1381,UBA1381,Hominilimicola,Hominilimicola fabiformis,Hominilimicola fabiformis_1,24
3279_18,3279_18_S49_concoct_155,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2234931,70,47506,90,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter rectalis_1,47
3279_18,3279_18_S49_concoct_42,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2258633,386,6377,92,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Romboutsia,Romboutsia timonensis,Romboutsia timonensis_1,351
3279_18,3279_18_S49_concoct_35,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,3467967,233,32724,96,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anthropogastromicrobium,Anthropogastromicrobium aceti,Anthropogastromicrobium aceti_1,35
3279_18,3279_18_S49_metabat2_110,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2514395,548,5881,84,Bacteria,Desulfobacterota_I,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio sp900243745,Desulfovibrio sp900243745_1,87
3279_18,3279_18_S49_concoct_154,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2168566,610,4301,86,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Acutalibacter,Acutalibacter ornithocaccae,Acutalibacter ornithocaccae_1,161
3279_18,3279_18_S49_metabat2_86,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1888441,670,2865,86,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Butyricimonas,Butyricimonas sp019423345,Butyricimonas sp019423345_1,128
3279_18,3279_18_S49_concoct_9,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,1600403,411,5039,90,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella hominis,Holdemanella hominis_1,61
3279_18,3279_18_S49_concoct_71,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,4492339,117,68037,80,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis_1,1
3279_18,3279_18_S49_metabat2_9,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2793569,295,14268,88,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii,Anaerobutyricum hallii_1,129
3279_18,3279_18_S49_concoct_20,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2786382,403,9025,98,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Limiplasma,Limiplasma sp900548145,Limiplasma sp900548145_1,290
3279_18,3279_18_S49_metabat2_129,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2546008,69,68711,80,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus sp000154245,Coprococcus sp000154245_1,98
3279_18,3279_18_S49_metabat2_104,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,4186148,274,24617,88,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola vulgatus_1,44
3279_18,3279_18_S49_metabat2_56,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1516587,65,46312,69,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii_1,185
3279_18,3279_18_S49_maxbin2_064,D02,D1,D02_D1,Donor,NA,1,NA,stool,maxbin2,1478207,64,23049,69,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,,Lachnospiraceae sp.,NA,NA
3279_18,3279_18_S49_metabat2_94,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2134203,205,15922,71,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter torques,Mediterraneibacter torques_1,5
3279_18,3279_18_S49_concoct_5,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,859779,531,1622,73,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius_D,NA,NA
3279_18,3279_18_S49_concoct_120,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,1549344,768,2181,65,Bacteria,Bacillota,Clostridia,Oscillospirales,CAG-272,UMGS911,UMGS911 sp948467545,UMGS911 sp948467545_1,166
3279_18,3279_18_S49_metabat2_44,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1929445,141,19914,67,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Maccoya,Maccoya intestinihominis,Maccoya intestinihominis_1,143
3279_18,3279_18_S49_metabat2_81,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1934034,86,38994,71,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Hominicoprocola,Hominicoprocola sp900317525,Hominicoprocola sp900317525_1,38
3279_18,3279_18_S49_concoct_160,D02,D1,D02_D1,Donor,NA,1,NA,stool,concoct,2553341,400,8368,71,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Metaruminococcus_A,Metaruminococcus_A sp900762715,Metaruminococcus_A sp900762715_1,181
3279_18,3279_18_S49_metabat2_27,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2922319,107,39555,67,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor,Acetatifactor acetigignens,Acetatifactor acetigignens_1,146
3279_18,3279_18_S49_maxbin2_011,D02,D1,D02_D1,Donor,NA,1,NA,stool,maxbin2,510735,8,101727,61,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter sp.,NA,NA
3279_18,3279_18_S49_metabat2_80,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,1090613,134,14334,61,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Adlercreutzia,Adlercreutzia rubneri,NA,NA
3279_18,3279_18_S49_maxbin2_089,D02,D1,D02_D1,Donor,NA,1,NA,stool,maxbin2,1738680,132,13180,59,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,,Lachnospiraceae sp.,NA,NA
3279_18,3279_18_S49_metabat2_121,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,6159801,272,60040,57,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,Bacteroides xylanisolvens_1,340
3279_18,3279_18_S49_maxbin2_082,D02,D1,D02_D1,Donor,NA,1,NA,stool,maxbin2,433520,147,5144,51,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger,Gemmiger sp.,NA,NA
3279_18,3279_18_S49_maxbin2_100,D02,D1,D02_D1,Donor,NA,1,NA,stool,maxbin2,1217007,103,12502,57,Bacteria,Bacillota,Clostridia,HGM11327,,,HGM11327 sp.,NA,NA
3279_18,3279_18_S49_metabat2_29,D02,D1,D02_D1,Donor,NA,1,NA,stool,metabat2,2587866,122,33864,63,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A,Blautia_A obeum,NA,NA
3279_19,3279_19_S50_concoct_33,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,1782945,11,237782,100,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Anaerotardibacter,Anaerotardibacter sp000435675,Anaerotardibacter sp000435675_1,76
3279_19,3279_19_S50_metabat2_124,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,2915508,49,115332,100,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,Alistipes onderdonkii_1,14
3279_19,3279_19_S50_metabat2_54,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,2126372,38,86062,100,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,Alistipes putredinis_1,4
3279_19,3279_19_S50_metabat2_151,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,2331518,116,31840,100,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,Sutterella wadsworthensis_A,Sutterella wadsworthensis_A_1,10
3279_19,3279_19_S50_metabat2_60,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,2542034,153,29474,100,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Adlercreutzia,Adlercreutzia equolifaciens,Adlercreutzia equolifaciens_1,122
3279_19,3279_19_S50_metabat2_85,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,3011631,46,108982,98,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,Barnesiella intestinihominis_1,9
3279_19,3279_19_S50_concoct_60,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,1959629,87,35303,98,Bacteria,Pseudomonadota,Alphaproteobacteria,RF32,CAG-239,51-20,51-20 sp001917175,51-20 sp001917175_1,89
3279_19,3279_19_S50_concoct_82,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,2014428,110,27613,98,Bacteria,Bacillota,Negativicutes,Veillonellales,Dialisteraceae,Dialister,Dialister hominis,Dialister hominis_1,88
3279_19,3279_19_S50_concoct_56,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,2376455,195,19801,98,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Coprobacillaceae,Catenibacterium,Catenibacterium mitsuokai,Catenibacterium mitsuokai_1,84
3279_19,3279_19_S50_metabat2_146,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,2759002,361,11407,98,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta_1,3
3279_19,3279_19_S50_metabat2_82,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,1838215,21,162012,100,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,QAMH01,QAMH01,QAMH01 sp900544245,QAMH01 sp900544245_1,96
3279_19,3279_19_S50_concoct_20,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,2414303,44,90376,100,Bacteria,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium,Phascolarctobacterium faecium_1,17
3279_19,3279_19_S50_metabat2_141,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,1889603,36,83969,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,CAG-103,CAG-103 sp900543625,CAG-103 sp900543625_1,54
3279_19,3279_19_S50_metabat2_150,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,1735009,50,52855,96,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp.,Collinsella sp._2,75
3279_19,3279_19_S50_concoct_161,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,2246000,283,12176,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger,Gemmiger qucibialis,Gemmiger qucibialis_1,12
3279_19,3279_19_S50_concoct_126,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,2281057,26,124866,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-177,CAG-177 sp003514385,CAG-177 sp003514385_1,59
3279_19,3279_19_S50_concoct_94,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,2892658,56,80767,98,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter faecis,Agathobacter faecis_1,80
3279_19,3279_19_S50_concoct_84,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,2332750,57,78769,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Hominenteromicrobium,Hominenteromicrobium mulieris,Hominenteromicrobium mulieris_1,18
3279_19,3279_19_S50_concoct_137,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,2034267,48,66534,98,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-138,PeH17,PeH17 sp000435055,PeH17 sp000435055_1,26
3279_19,3279_19_S50_concoct_132,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,2798074,81,63666,98,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Gallintestinimicrobium,Gallintestinimicrobium propionicum,Gallintestinimicrobium propionicum_1,39
3279_19,3279_19_S50_concoct_117,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,2282091,76,57890,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Evtepia,Evtepia gabavorous,Evtepia gabavorous_1,19
3279_19,3279_19_S50_concoct_109,D02,D2,D02_D2,Donor,NA,2,NA,stool,concoct,2969039,128,37492,100,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,UBA11524,UBA11524 sp000437595,UBA11524 sp000437595_1,30
3279_19,3279_19_S50_metabat2_67,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,2627885,180,23168,100,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F,Eubacterium_F sp003491505,Eubacterium_F sp003491505_1,25
3279_19,3279_19_S50_metabat2_9,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,1990333,89,44975,94,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,Anaerostipes hadrus_1,15
3279_19,3279_19_S50_metabat2_129,D02,D2,D02_D2,Donor,NA,2,NA,stool,metabat2,2218525,25,174211,96,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Maccoya,Maccoya intestinihominis,Maccoya intestinihominis_1,143
